catchment,longitude,latitude,mean_sp,mean_ai,mean_si,bfi,q5Frac,low_fdc,q95Frac,high_fdc
222,-79.0592804,43.89128113,34.61676193,0.706854907,0.145499667,0.667724801,0.396453491,1.525501502,2.472297015,3.918768977
223,-78.96032715,43.87549973,33.43430684,0.717129561,0.126717499,0.516585893,0.145768181,3.615472895,3.240192622,5.006611134
224,-65.37,43.84,29.75476133,0.484731413,-0.11300103,0.626880113,0.098781511,5.963022447,2.631029004,3.016986247
225,-79.67893982,43.75836182,30.59676051,0.795244884,0.149178408,0.345168308,0.040324975,5.828984404,4.01035847,7.088941089
226,-81.46318817,43.7603302,32.86710684,0.626800564,0.121229174,0.4274613,0.036360438,6.803812224,3.96631765,6.168916535
227,-79.51969147,43.64736176,22.31169852,0.852593073,0.102314163,0.291486948,0.095523318,2.864546638,4.788383775,8.102991794
228,-79.55632782,43.60174942,25.46964741,0.81875378,0.114868403,0.348776916,0.118597205,2.742169991,4.096994056,6.863094208
229,-81.07485199,43.6763382,34.71243681,0.649442089,0.137550161,0.314305598,0.003651919,11.98292909,4.767414476,7.747591912
230,-79.77677917,43.4991684,29.71757807,0.785107214,0.115523272,0.411865144,0.056416556,5.045959875,4.070007954,6.529515468
231,-80.83,43.48,35.64568156,0.666304638,0.133851976,0.273568831,0.010985922,8.12974224,4.618571356,8.468130106
232,-81.59,43.55,30.84890846,0.63942749,0.104632577,0.369511845,0.02162914,7.667690215,4.15279469,6.7556081
233,-79.8690033,43.30064011,31.31795943,0.781074384,0.122902816,0.531404628,0.072017855,4.736537688,3.600892592,5.004057954
234,-80.69185638,43.21530914,32.71762097,0.686547713,0.150623485,0.326304908,0.028839751,6.222211314,4.293813337,7.595238876
235,-81.62713623,42.95885849,28.67189208,0.717031139,0.164999889,0.46922815,0.169871243,2.363140517,3.774814323,6.281280256
236,-82.11911011,42.90583038,26.56980082,0.742019665,0.139073317,0.274604974,0.005656433,10.58970201,4.65823856,8.577444386
237,-81.35131073,42.93410873,27.73849927,0.716696455,0.159283832,0.378984828,0.055592672,5.117129191,4.304303856,6.880849428
238,-80.72,42.86,30.04698543,0.714885302,0.163830318,0.527351851,0.191765037,2.228541622,3.516061764,5.510023382
239,-81.13471985,42.83518982,29.18772145,0.703145157,0.157509738,0.30544233,0.016200085,7.113345788,4.594992255,8.077704134
240,-81.26750183,42.78739166,28.19729005,0.713099391,0.149944331,0.292501269,0.019641753,6.60799001,4.475757485,8.198219404
241,-80.98267365,42.77375031,28.01436949,0.700476288,0.150979678,0.37610043,0.05615099,4.546558701,4.361495323,7.363396488
242,-82.62914276,42.21149826,22.24852751,0.84634566,0.140832327,0.239702615,0.012375066,7.415564767,4.429321567,8.922637473
243,-83.01889038,42.15896988,21.64476072,0.838414883,0.106935838,0.198358571,0.011564009,5.8090092,5.571750071,10.53590395
244,-139.6963959,67.63443756,69.52147671,0.937185983,0.734669564,0.443414658,0.011741672,4.989709765,4.652931871,7.412140192
245,-113.9913864,66.2536087,82.80407124,0.809200323,0.725759006,0.898945731,0.479778403,1.741272311,1.739196651,1.568920867
246,-133.0896454,66.78743744,72.16542469,0.71123213,0.756924695,0.614583037,0.091062704,1.568168489,3.599405151,4.33285798
247,-114.007782,65.41583252,78.59550404,0.837124175,0.693108745,0.823718029,0.257309119,2.772588722,2.289443378,2.401013735
248,-138.596283,64.00196838,74.66244673,0.648953534,0.833716573,0.676491497,0.167877798,1.547784166,3.125376144,3.876124094
249,-134.1391754,64.01499939,75.03410894,0.63111234,0.658257652,0.650252721,0.134707727,2.133924539,3.355111619,4.125683985
250,-139.4077759,64.04277802,69.53850015,0.797980152,0.739015315,0.664009796,0.15301192,1.824586696,3.214654207,3.802877806
251,-117.7580566,65.59832764,72.50967718,1.078283699,0.643465566,0.93766826,0.541533892,1.599336573,1.642016932,1.561708923
252,-137.2694397,63.61111069,71.36142135,0.768530731,0.66649596,0.665282514,0.171119577,2.094042897,3.276757774,4.066081569
253,-139.6295776,63.77000046,63.73056557,0.948302988,0.812658466,0.507090649,0.003024397,13.74766197,4.027946707,5.591865261
254,-116.9746399,63.1076889,71.44224942,1.13704239,0.64364167,0.933546246,0.470909022,2.047445679,1.549363941,1.077904432
255,-108.4660263,62.89413834,79.71399619,0.879496582,0.641321147,0.93248906,0.563141171,1.424183491,1.638067912,1.568168351
256,-113.5230789,62.49085999,71.0282216,1.272458495,0.611987704,0.845078582,0.178959785,3.889520941,2.409074113,2.947799327
257,-132.4071655,61.98878098,73.72332757,0.703095348,0.562584506,0.634350027,0.104234594,2.504830901,3.54472619,4.413449078
258,-125.7970276,61.6361084,81.51090124,0.4848474,0.662682257,0.675864484,0.14142847,1.84200064,3.362808031,3.890010413
259,-121.6118317,61.89393997,66.20243167,1.002870202,0.758882753,0.461328382,0.019444526,5.847727306,4.812057413,7.663321081
260,-122.0942535,61.33358002,65.71398977,0.921234223,0.749718899,0.4255732,0.007794651,6.990352931,5.167564818,7.87244016
261,-139.167923,61.34600067,79.63698469,0.503521912,0.300736021,0.626376137,0.144665297,1.507239654,3.964197114,5.877117518
262,-136.2802734,62.05117035,65.59523972,1.002265416,0.633668871,0.676854833,0.169818068,3.044502291,3.250111064,4.559525461
263,-121.2381897,61.44552994,65.26115323,1.042626348,0.703330726,0.510062414,0.040968634,2.928447911,4.474781687,7.016076592
264,-125.4107513,61.52996826,75.37027913,0.582717673,0.732439002,0.694550763,0.172488848,1.545376121,3.296399013,4.122642167
265,-129.1188965,60.4738884,76.96499965,0.541005808,0.519247958,0.689348274,0.144505465,2.198970536,3.284624502,4.167034454
266,-135.4862518,60.72574997,72.39423028,0.761572483,0.32312885,0.709318631,0.180586917,2.675154914,2.866213627,3.655739857
267,-137.9777527,60.11830902,76.69640941,0.461936667,-0.053427927,0.691963762,0.130370718,1.762225952,3.29418882,3.82864722
268,-119.8430634,61.13980865,66.48722847,0.989924255,0.713271117,0.648014269,0.014826396,8.153129454,3.559593738,3.915957304
269,-136.9276428,60.11344147,78.09420936,0.476952909,-0.035052844,0.642542873,0.149167268,2.212002325,3.396424109,4.631039814
270,-134.883606,60.12778091,77.2788743,0.483955704,-0.023773443,0.686307022,0.176311652,1.813023234,3.328961384,4.25383862
271,-132.1444397,60.00693893,76.21883558,0.65802753,0.400045024,0.647343128,0.150666559,2.281579646,3.565861605,4.699205444
272,-129.702774,60.15832901,73.81253758,0.652862049,0.411638711,0.723984082,0.290303376,1.60513424,3.071807729,4.492698413
273,-137.0846405,60.11896896,81.81589438,0.396799766,-0.114187216,0.685365293,0.180369545,1.38928139,3.310805636,4.013466706
274,-134.3325043,59.94778061,79.96672211,0.36844999,-0.195399558,0.722586846,0.185493295,1.809216359,3.141345318,3.923178785
275,-126.4805603,59.55332947,65.6643551,0.730076569,0.539383866,0.857764799,0.487120372,1.354408603,1.96665762,2.305566247
276,-126.2275009,59.45417023,66.86704815,0.744045657,0.519625209,0.845053324,0.460797684,1.390941691,2.158591056,2.835253131
277,-131.7677765,59.93056107,78.39502889,0.596956071,0.371970546,0.67974624,0.203636515,1.899708601,3.33643509,4.512957782
278,-129.8230591,59.11888885,83.3830065,0.52868566,0.335542907,0.613282844,0.127221119,2.112697058,3.886605169,5.216454991
279,-133.8144226,59.5953598,77.57768771,0.362212754,-0.170277281,0.787304899,0.267288053,1.821901926,2.532694451,2.670579551
280,-125.9402466,59.33597183,74.99213566,0.546510981,0.631343614,0.757045441,0.359855764,1.016964569,2.899630806,3.972836105
281,-125.3826065,58.85496902,79.98194511,0.496600291,0.586498015,0.696137378,0.189249436,1.049456911,3.382833666,4.108420333
282,-130.824173,58.07221985,74.82876109,0.567598623,0.313920899,0.552743898,0.131469407,2.193773854,4.105903026,6.004562327
283,-104.6083298,58.3861084,69.29613799,0.843062867,0.691947335,0.951955735,0.672694533,0.927206313,1.457504783,1.084391861
284,-108.1750031,58.96667099,63.06224785,0.933591713,0.681729364,0.905522139,0.676756725,0.63174459,1.631003537,1.604760965
285,-121.4638901,58.27082825,59.01685823,1.075271313,0.676793057,0.482024673,0.026761177,3.971352918,4.53771544,6.861045929
286,-122.6591721,58.78833008,67.70486892,0.658299904,0.761448564,0.650097624,0.100376853,1.837071333,3.330847031,3.982407089
287,-124.8988876,57.1911087,81.3484679,0.496791129,0.462266387,0.659465265,0.126581441,1.768151675,3.494171331,4.461190769
288,-118.3340988,58.59708023,58.41951873,1.170288284,0.65767848,0.459622135,0.016250758,4.131710547,4.565290091,7.293795834
289,-104.9972229,57.47777939,65.80135503,0.922753485,0.693618144,0.913914299,0.616793387,0.997103012,1.520000091,1.117806586
290,-122.6941681,57.23416901,73.4615532,0.608384866,0.664728401,0.653252549,0.172313494,1.272023213,3.472159523,4.955697763
291,-117.6184235,56.92004013,58.50294694,1.184271067,0.645934264,0.441598641,0.000573522,17.13434623,4.597733288,8.049230535
292,-125.1029968,56.72999954,78.74986033,0.51965146,0.302482611,0.63920129,0.167337783,1.573662622,3.78245118,5.636784561
293,-121.2208328,56.67721939,58.4526576,1.030395432,0.648458238,0.308820551,0.000365715,16.90733463,5.028581943,10.44435401
294,-120.6999969,56.27999878,58.93924665,1.043832328,0.658604,0.444263496,0.01499061,4.658735348,4.722578721,7.674830856
295,-106.5611115,56.24443817,62.85155396,0.963163926,0.731587816,0.791627364,0.294311215,2.252487712,2.38244912,2.674624891
296,-122.3561096,56.45861053,71.17384804,0.618746652,0.47976061,0.62202888,0.16805476,1.645720515,3.716447601,5.799542082
297,-124.6433334,56.24388885,77.53735918,0.527680399,0.230677963,0.628059355,0.155019834,1.476909535,3.916290494,5.652313653
298,-129.4774017,56.10934067,94.16280988,0.184692327,-0.277231524,0.661530343,0.058638983,3.321052472,3.137176181,3.047072333
299,-103.7094421,57.08889008,65.04459376,0.900733533,0.706439213,0.83403078,0.309212123,2.467455238,2.37586706,2.778475315
300,-124.8013916,56.12667084,79.14438423,0.53036234,0.186910041,0.595638466,0.146886116,1.704681312,4.295983771,6.54221743
301,-117.1298904,56.05564117,54.32535041,1.310946729,0.664228237,0.434717653,0.018040584,6.131797886,4.928359626,10.09294373
302,-121.3469391,56.09305954,61.31478395,0.794824716,0.351902054,0.551628581,0.058599505,4.197583093,4.521936735,7.238225547
303,-124.5674973,55.91611099,74.8771456,0.520195913,0.1379642,0.573154792,0.136525266,1.76260538,4.626062584,6.859193547
304,-115.3891373,57.87462997,56.77833524,1.134050282,0.74718195,0.640421534,0.085988312,4.221875371,3.570823176,5.297643518
305,-121.5968094,55.53778076,56.85367177,0.830865133,0.39922188,0.398602601,0.008593429,9.405501058,4.225102831,8.083411595
306,-109.3855591,55.70972061,57.16055474,1.034492481,0.786126085,0.67764812,0.07659573,4.783746491,3.391056674,4.497459311
307,-120.0294418,55.86471939,54.51815115,1.152414161,0.521508643,0.292473536,0.003224054,5.851337724,4.982629243,12.82000771
308,-114.2307892,55.25547028,55.30402492,1.046135293,0.780154625,0.518219567,0.042154883,4.455705944,4.566778825,7.410177293
309,-129.0861053,55.26388931,80.37045411,0.261274539,-0.157143017,0.694878704,0.123933321,3.078080637,2.8983348,3.053734853
310,-120.5625,55.9569397,55.59450023,0.996317848,0.476661801,0.399632537,0.023565912,5.296743948,4.539448639,8.631374383
311,-121.6244431,55.54278183,71.09119501,0.571461202,0.135568758,0.539708216,0.106497527,2.596185266,4.451550129,7.006449534
312,-120.94,55.09,61.33469488,0.74181498,0.313117776,0.482565721,0.082844249,2.600982024,4.421462643,7.450535171
313,-114.7562103,55.30487061,55.47561851,1.071791563,0.710743605,0.891510571,0.254357221,3.124885079,2.092943094,1.927602572
314,-119.7015762,55.07881927,56.42541908,0.897685361,0.444819571,0.424586514,0.023142454,4.804108889,4.732291117,8.188973854
315,-108.0188904,55.39693832,56.05915622,1.092968942,0.7739896,0.809505534,0.254882321,3.24628902,2.327826984,2.608895787
316,-127.1233292,54.64860916,72.2113078,0.491710429,-0.155712977,0.592891283,0.077302067,3.078749002,3.677704549,5.043026663
317,-122.6,54.53,65.56689467,0.561444019,0.01845846,0.494256628,0.100517595,3.217085536,4.532007154,7.476113051
318,-122.9047165,55.07806015,73.96262844,0.478930803,-0.006415826,0.592980464,0.161067979,2.525438645,3.793749793,5.7319259
319,-109.8424301,54.56602097,57.48919404,1.110360598,0.791609571,0.873408932,0.154562719,5.252175512,2.338551176,2.665915882
320,-129.31,54.36,87.35276694,0.139135088,-0.295711865,0.627998931,0.096164834,4.978787775,2.633364552,2.888538758
321,-120.977417,54.29677963,83.01403948,0.410973528,-0.027803304,0.571521021,0.073967148,4.348993914,3.80283089,5.265105571
322,-123.0355606,54.99583054,62.87103146,0.71059826,0.032604793,0.601119757,0.181453371,2.547881135,3.98126918,6.601403161
323,-126.6511078,54.39778137,65.18164695,0.64952617,-0.059029363,0.438504104,0.044117704,3.811824976,5.428986686,9.459005638
324,-128.6900024,54.13639069,83.41178248,0.146269097,-0.363009584,0.562612684,0.145472281,3.512485025,2.921037131,3.777846479
325,-128.6903534,54.04858017,72.97068339,0.184909617,-0.324926602,0.62684853,0.18995002,3.736075181,2.555831536,3.285020958
326,-104.6196365,53.86497116,57.66749328,1.028386037,0.744578758,0.599106939,0.072260157,4.485124332,3.731912288,5.678933222
327,-125.0088882,54.00753021,58.89928673,0.6688724,-0.125355912,0.716182367,0.198735072,2.141475254,3.667170914,5.67735591
328,-121.6687469,54.23117065,81.52088627,0.408893583,-0.017303584,0.65675015,0.142720511,2.731562826,3.218493205,4.217429119
329,-127.4527817,53.93056107,85.98920641,0.220569692,-0.379688441,0.6664858,0.136684333,3.46959615,3.212428638,4.305594488
330,-113.7624664,53.65534973,49.76579444,1.195852714,0.785093896,0.34500896,0.001280633,13.46918301,3.726642774,10.40251982
331,-127.5377197,53.65208054,95.1299122,0.177911208,-0.405714616,0.598236156,0.063853283,4.260819108,3.660498236,4.775281771
332,-120.5913925,53.68167114,84.74679204,0.417347084,0.031760442,0.606198677,0.123138144,2.627024115,3.93448372,5.896352925
333,-120.2201386,53.44406128,88.0586307,0.407262973,0.028147763,0.618541634,0.122719008,2.347391415,3.901647576,5.88414241
334,-132.21,53.61,35.49037262,0.320928112,-0.279258643,0.52346457,0.085063557,5.47686837,3.126678732,4.097893418
335,-120.25,53.31,88.40615309,0.339765644,0.067330679,0.658099711,0.09635665,2.271936267,3.447584213,4.000226571
336,-132.0513611,53.05730057,40.40213432,0.285345515,-0.313304039,0.590488088,0.113819968,5.326923318,2.841365802,3.580294107
337,-122.1028595,54.01694107,64.049181,0.50848833,0.148531163,0.651181153,0.216829135,2.00394871,3.366158554,4.82792121
338,-121.7674713,52.91490173,72.86855686,0.438867133,0.224303288,0.528535446,0.114838698,2.35691456,4.250523134,6.80882986
339,-118.1071701,52.86412048,79.68914453,0.453664194,0.294182503,0.595478139,0.073414725,2.517471487,4.190769434,6.058987716
340,-119.38,52.73,89.88423622,0.343709762,0.055677113,0.664483373,0.087726226,2.203680098,3.277106058,3.35767941
341,-115.5202637,52.81996918,55.11800092,0.86096973,0.808309521,0.564409636,0.127638468,2.760927056,3.39997664,5.602415256
342,-126.52108,52.42456055,78.06490852,0.222396497,-0.342932453,0.667287886,0.260075883,2.550061933,2.573737966,3.437306809
343,-115.0757828,52.66381836,53.42445324,0.942405123,0.813011294,0.538758694,0.079088112,3.961594895,3.695848329,5.784631845
344,-113.5814133,52.66324997,49.39770194,1.177344222,0.779602405,0.416131254,0.018080059,6.75580015,4.739157698,9.52297585
345,-122.2946396,52.42625046,51.2673214,1.143482907,0.193331176,0.451618655,0.101003678,2.502823727,5.197297857,10.30568683
346,-114.3441696,52.319561,50.00199791,1.108415271,0.801906853,0.411042692,0.053344843,3.479082705,4.89802672,8.998242435
347,-125.7713928,52.88972092,62.88118184,0.631680465,-0.091447388,0.610805924,0.15737288,1.847857246,4.114656859,6.406298114
348,-121.5711136,52.61555862,66.33120871,0.499305431,0.066409444,0.75175149,0.224454415,2.613238303,2.88353558,3.884395873
349,-114.9291763,52.27386093,55.50587981,0.875748756,0.842397526,0.679371092,0.2363139,2.21800283,3.101619885,4.920652402
350,-121.4055634,52.31528091,56.28874031,0.789603706,0.193181158,0.563966311,0.102728033,3.222012924,3.973720406,6.619601264
351,-119.3019409,52.11669159,79.94004122,0.428526141,0.004732001,0.600428763,0.117356622,2.740716074,4.005027614,6.100729091
352,-114.477478,52.08927917,51.32501346,1.045963234,0.821917093,0.714818313,0.366884416,1.606143148,2.732641354,4.33860926
353,-126.0055084,52.3608284,71.15406244,0.416299332,-0.319554543,0.669414584,0.216354981,2.363914649,3.41556439,5.183400921
354,-115.4221802,52.36859131,64.67535572,0.715555935,0.756754888,0.634202275,0.180069201,2.165850187,3.255250899,4.995511477
355,-116.5839462,51.79991913,90.91657405,0.476704338,0.315338572,0.584035901,0.052558028,3.591766498,4.347982462,5.724983089
356,-116.6891937,51.88426971,89.89317876,0.489749973,0.281161564,0.666844387,0.085920714,2.092611965,3.342236975,3.746166233
357,-124.41,51.67,61.1533304,0.631211072,-0.156568863,0.707871055,0.255202668,1.770025725,2.931219288,3.981229101
358,-124.1453094,51.67385864,75.31140968,0.534435999,-0.166031842,0.450529367,0.052178898,3.37488034,5.53552882,11.12395827
359,-119.9152832,51.60277939,76.08742802,0.436544227,0.043563466,0.698155318,0.156011046,2.531136187,3.075180118,3.738858243
360,-118.5969391,51.66833115,82.79908388,0.402215843,-0.003990955,0.677670204,0.139736196,2.496886647,3.427491478,4.462720932
361,-127.1791687,51.6791687,80.92540361,0.162835135,-0.407687143,0.709388321,0.222014749,3.09615794,2.220147447,2.084024735
362,-119.8816376,51.35438156,77.66787043,0.601942331,0.116485251,0.545946464,0.098544689,3.055251048,4.610734991,7.417425696
363,-114.1402893,52.0282402,47.25413993,1.119041372,0.803353846,0.52750983,0.029643938,7.263368645,3.785160369,6.327679664
364,-118.9466705,51.26250076,75.36310635,0.443664829,0.007655305,0.627992186,0.138447377,3.005664499,3.571942336,4.97401449
365,-125.5943604,51.14477921,80.95785341,0.25202628,-0.423014188,0.705474282,0.150627971,2.647919395,2.631141047,2.397607086
366,-120.2089386,51.12202835,58.44421617,0.749765008,0.246407066,0.541446516,0.093446598,2.223784371,4.995798884,8.290616544
367,-123.1044998,51.2539711,85.06193632,0.491015558,-0.108478765,0.642772769,0.091198134,2.491082886,3.808140878,5.018516051
368,-117.4616699,51.50971985,86.73020733,0.394451165,0.044978357,0.686408545,0.125416407,2.474309177,3.294239628,3.625361669
369,-116.9680634,51.29999924,79.50978423,0.576815424,0.195128215,0.664863507,0.116881859,2.069026072,3.669838923,4.525334612
370,-118.0824966,51.01361084,85.30062142,0.372075737,-0.055848233,0.674682052,0.119130242,2.785512793,3.354152526,4.278893064
371,-119.6544418,50.9383316,61.23724586,0.559507004,0.055850184,0.739256631,0.204403519,2.631231253,2.98088473,4.086605071
372,-119.5328369,50.91316986,57.28478953,0.717360441,0.015617948,0.49398975,0.045864494,2.653176631,5.34186439,10.03779111
373,-124.1419373,51.62527847,77.16087187,0.387895336,-0.327022816,0.745338072,0.131455754,3.446606475,2.795971473,2.963525891
374,-118.7997208,50.93638992,72.06443945,0.453429446,-0.039020672,0.648223359,0.169640558,2.733753503,3.496616948,5.01230217
375,-123.6305618,51.37944031,86.77998827,0.390291609,-0.305351576,0.681410708,0.100076515,2.390759813,3.291286432,3.528499842
376,-122.2372208,50.91249847,70.74784812,0.674461655,0.016176105,0.737488741,0.275014931,1.554080638,2.973738682,4.212198848
377,-123.4532776,50.85622025,97.83742095,0.2659773,-0.463246041,0.656651547,0.045565676,2.806344567,3.506240457,3.590965626
378,-123.2034912,50.82093811,92.0871061,0.327182584,-0.433260663,0.673839244,0.073463952,2.466226242,3.211836285,3.075283604
379,-117.0472183,50.63806152,88.87837615,0.403026231,-0.043273273,0.666781808,0.112839467,2.485469973,3.500791623,4.287972092
380,-128.168396,50.6693306,22.40738116,0.243882,-0.49648951,0.391373065,0.081677446,3.939381781,4.132170136,6.210561169
381,-120.9108582,50.60783005,54.9036282,1.019004066,-0.066245309,0.550654339,0.079527217,3.981712,3.899172433,7.135965062
382,-122.9420166,50.73088837,91.04740936,0.318194008,-0.477546084,0.651420261,0.113136804,3.237790409,3.356391857,4.192873002
383,-122.7994385,50.33555984,86.04801803,0.259491541,-0.494093265,0.713814709,0.18309055,2.655993607,2.713032646,2.77081318
384,-118.9470367,50.28432083,46.99994926,0.904182046,-0.002716642,0.565260503,0.089578772,2.819926649,4.438414774,7.526808041
385,-126.58,50.44,51.02972642,0.234057533,-0.501565847,0.458228791,0.077076268,5.405628544,3.488251526,4.980863031
386,-119.5386124,50.21221924,55.76614236,0.809703188,-0.102131418,0.473255327,0.052999887,2.834605132,5.15009793,9.60124039
387,-114.588707,50.28525925,69.69240598,0.740559759,0.524658327,0.506351259,0.069772234,2.969119459,4.116059794,7.186597683
388,-123.4361115,50.11943817,89.04165019,0.185112892,-0.490322834,0.659453192,0.120764061,3.63882628,2.641713806,2.577428066
389,-122.9488068,50.1202507,87.39276604,0.211162838,-0.535310609,0.722255075,0.233372559,2.192144461,2.635705979,2.861201163
390,-126.843399,50.01248932,53.14661496,0.196676326,-0.582744998,0.512491272,0.16285954,3.353920525,3.280350169,5.057717586
391,-116.7847214,50.08139038,83.109544,0.522512769,0.005800018,0.623320812,0.10562675,2.278881364,4.089907877,6.028568021
392,-126.609169,50.21527863,51.54701828,0.224822826,-0.560066246,0.528003978,0.09275492,5.584637347,3.117039694,4.397758942
393,-125.6782227,50.09041977,58.01719812,0.262187287,-0.561558167,0.487356914,0.055423892,6.635636,3.207234346,4.349755952
394,-123.0356216,50.07991028,88.52077231,0.194642084,-0.543377576,0.699004887,0.153933887,3.325400416,2.652476558,2.616869452
395,-118.1898422,49.89694977,63.53772691,0.602194289,0.032335968,0.533902765,0.085009112,2.337012383,4.749715619,8.174893973
396,-114.8333588,49.89149094,68.27365485,0.74674533,0.328354307,0.663793976,0.235339982,1.62741231,3.996857278,6.341758616
397,-120.1349335,49.96492004,69.79352622,0.787688683,-0.11154875,0.491445217,0.10264789,2.066762758,5.343728032,9.689955904
398,-121.8627472,49.95391846,84.10721619,0.285654568,-0.55714293,0.643829291,0.199260967,2.689540705,3.084450503,4.338209133
399,-123.4204178,49.78718948,80.36054889,0.184638939,-0.495214377,0.592278821,0.192225786,3.325634767,2.71170928,3.583863202
400,-119.8520279,49.79457855,47.99542872,0.828254361,-0.122320743,0.618782779,0.156423239,2.043302371,3.586002783,6.025043238
401,-117.1219788,49.87255096,87.35371908,0.440736952,-0.09312874,0.59771083,0.113737918,2.376225145,4.230682815,6.458093189
402,-116.4350433,49.73727036,83.03956684,0.559712296,-0.084369256,0.574613603,0.114926851,2.359318356,4.372860948,7.204621271
403,-119.0924683,49.70291901,71.80829527,0.690939139,0.034249911,0.488443271,0.045569472,2.785812099,5.281230498,9.187548309
404,-125.069252,49.69282913,65.95371334,0.254962848,-0.61270541,0.447620432,0.022280797,9.034100579,3.310427209,4.532577004
405,-117.4459686,49.69712067,73.31551885,0.554855769,-0.128879247,0.598362486,0.161407968,1.939965781,4.333099788,7.017854694
406,-117.0557404,49.62257004,77.02732545,0.530126951,-0.158612925,0.538618518,0.138334659,1.72145051,4.405784361,7.665917647
407,-120.91,49.86,69.08404944,0.555063763,-0.536734848,0.531140763,0.078024254,3.889376167,4.265739338,6.578376721
408,-117.2423477,49.59030914,68.20964682,0.587435031,-0.170809363,0.626580209,0.185888565,1.938623634,3.964708318,6.189558136
409,-118.3117523,49.58914185,68.50264781,0.658767758,-0.044852297,0.50097439,0.028767417,4.512896569,4.668810139,8.309693325
410,-119.0519638,49.56536865,60.36452117,0.769924725,0.012017034,0.492424381,0.045044828,2.737956659,4.955319475,9.254149715
411,-121.1199722,49.54188919,77.31915795,0.477052391,-0.55340911,0.600076101,0.159368277,2.637943637,3.637150675,5.256605101
412,-122.3230667,49.55619049,86.70687018,0.174343808,-0.557249557,0.582162436,0.148677402,4.059116258,2.704646654,3.321680346
413,-114.41,49.6,59.62973241,0.912248166,0.219771911,0.659471401,0.19760328,2.271936082,3.592786903,5.50770648
414,-125.2140274,49.57878113,72.32963186,0.217545749,-0.631197428,0.584296662,0.1816256,3.408847439,2.721537109,3.627682269
415,-123.0040436,49.52030182,66.8468199,0.187148255,-0.553514742,0.516541344,0.125371585,4.319671596,3.044319425,4.15804383
416,-122.792511,49.48794174,74.16277554,0.174546258,-0.549019912,0.467087901,0.099243321,4.482895477,3.221178209,4.509859566
417,-118.0419998,49.44847107,51.81747181,0.578516132,-0.05460283,0.568082333,0.112036577,1.78065978,4.220742609,6.959563334
418,-120.5180588,49.45750046,58.60846261,0.652606243,-0.468422446,0.542496858,0.073111749,3.882291052,4.537653214,7.497525023
419,-121.94,49.3,56.77116127,0.242024572,-0.586258506,0.541604452,0.120883823,4.64266973,2.867943638,3.794504593
420,-120.9789124,49.46567917,76.89080115,0.417916136,-0.503210003,0.505880352,0.06611193,4.088589655,4.642599493,7.499949578
421,-115.9412918,49.42214966,71.12683681,0.75481023,-0.136811834,0.48256724,0.041680683,3.912110425,5.153167529,9.193136307
422,-121.3888931,49.36943817,64.423028,0.395959858,-0.534554479,0.620572939,0.168267503,3.503197638,2.971724318,3.814413557
423,-122.5801773,49.24264908,28.32106006,0.228369958,-0.540615366,0.413143926,0.043425193,6.920718128,3.581492903,5.471891216
424,-125.5833282,49.2508316,52.48257819,0.185627564,-0.638848135,0.359975415,0.012470378,11.29111368,3.799797414,6.043894853
425,-116.5339127,49.20262909,59.77801177,0.578059907,-0.248697856,0.701192813,0.34478714,1.168172385,3.447871113,5.658660127
426,-122.5366135,49.20708847,16.46969663,0.263212371,-0.544627196,0.436545115,0.039318087,6.778225686,3.664521108,5.325586813
427,-117.2391663,49.23453903,69.0909278,0.560212988,-0.181721598,0.567529784,0.103786362,2.513630846,4.217142066,6.676765463
428,-119.3213882,49.24927902,66.49445112,0.850585927,-0.190511598,0.478149585,0.076714015,1.942031156,5.278283573,10.26725302
429,-116.4524918,49.15911865,62.44680715,0.588384735,-0.252574613,0.595079001,0.182078488,1.412005866,4.317080855,7.53985212
430,-123.9690323,49.17739105,21.06109673,0.420185382,-0.616315878,0.48405896,0.00469096,10.22890923,4.065498259,5.545177444
431,-114.5538712,49.0943985,74.11259465,0.763394099,-0.08229674,0.519306356,0.111586724,2.165066525,4.83880613,8.533103412
432,-118.4386063,49.04417038,59.63133271,0.730219866,-0.086602451,0.54988672,0.047958758,3.102282353,4.627007088,7.286768146
433,-117.2942886,49.04713821,64.40885965,0.600929408,-0.210145646,0.59093968,0.127476264,2.27464936,4.119461885,6.61484307
434,-124.9977798,48.91556168,22.21109043,0.247495525,-0.67403003,0.329287235,0.019482266,6.910068876,4.443255572,6.892984464
435,-120.6725464,49.09410095,69.45346655,0.448882562,-0.505495675,0.551520944,0.12739156,2.38763077,4.588673469,7.467315736
436,-121.6997528,49.07172012,73.54711816,0.237304589,-0.53520883,0.617197387,0.20668728,3.022400749,2.636411157,3.32467402
437,-119.9935226,49.20763016,63.61169747,0.630966232,-0.232632007,0.547330471,0.112083201,2.310537309,4.946605515,8.764801833
438,-116.5680618,48.99721909,66.09083285,0.557516085,-0.249459732,0.532682279,0.099021694,2.327686157,4.759990191,7.881170377
439,-121.4584427,49.08364868,76.97078448,0.262905656,-0.561156115,0.680112679,0.264790256,2.511844571,2.56049598,3.267890061
440,-113.8394012,49.11365891,74.6865984,0.789283404,0.1065997,0.592329644,0.127177379,2.357258142,4.270359402,6.703198241
441,-123.7,48.88,32.51069291,0.380931559,-0.651342082,0.451914694,0.019016111,7.806539602,3.915901867,5.767782197
442,-124.9694366,48.89250183,23.2738048,0.243207977,-0.679881494,0.368186656,0.028285248,6.453901479,4.315086774,6.583079396
